Found 1291 records.

ID: 1 | Date: 2026-02-16T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 982 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 983 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 984 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 985 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1000 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1001 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1002 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1003 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1004 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1005 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1006 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1007 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1008 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1023 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1024 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1025 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1026 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1027 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1028 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1029 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1030 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1031 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1046 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1047 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1048 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1049 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1050 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1051 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1052 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1053 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1054 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1069 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1070 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1071 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1072 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1073 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1074 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1075 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1076 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1077 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1092 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1093 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1094 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1095 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1096 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1097 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1098 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1099 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1100 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1115 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1116 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1117 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1118 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1119 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1120 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1121 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1122 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1123 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1138 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1139 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1140 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1141 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1142 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1143 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1144 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1145 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1146 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1161 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1162 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1163 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1164 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1165 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1166 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1167 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1168 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1169 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1184 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1185 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1186 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1187 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1188 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1189 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1190 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1191 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1192 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1207 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1208 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1209 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1210 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1211 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1212 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1213 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1214 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1215 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1230 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1231 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1232 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1233 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1234 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1235 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1236 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1237 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1238 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
ID: 1253 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Good]
ID: 1254 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Bad]
ID: 1255 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Good]
ID: 1256 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [breakfast] | Quality: [Bad]
ID: 1257 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [lunch] | Quality: [Good]
ID: 1258 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess A] | Meal: [dinner] | Quality: [Bad]
ID: 1259 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [breakfast] | Quality: [Good]
ID: 1260 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [lunch] | Quality: [Bad]
ID: 1261 | Date: 2026-02-09T18:30:00.000Z | Mess: [Mess B] | Meal: [dinner] | Quality: [Good]
